Number;client;Service;Options;geomasked_PU_lat;geomasked_PU_lon;At Pickup time;geomasked_DO_lat;geomasked_DO_lon;At Drop Off time;Cumulated waiting time (HH:mm);ASAP;Job date;Status;COA;Invoice;Pay Period;Source;Number of passengers;Journey Time;Mileage;driver_enc;Vehicle;Creation date;Journey Type;As directed hours
42406;Customer 1;Confort;;5.282113929031076;-3.9853033817869608;2024-09-29 19:03:21.550;5.2979472361473015;-3.984637915237724;2024-09-29 19:10:09.611;0 days 00:00:00;ASAP;2024-09-29 19:01:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:06:00;1.66;DRIVER 08;8392WWCI01;2024-09-29 18:48:53.236;;
42407;Customer 1;Monospace;;5.297126130946363;-3.9875052814924024;2024-09-29 18:57:36.186;5.2848123614897835;-3.9771572147454006;2024-09-29 19:06:54.438;0 days 00:00:00;ASAP;2024-09-29 19:05:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:09:00;2.86;DRIVER 52;AA-327-AL-CI01;2024-09-29 18:55:08.422;;
42405;Customer 1;Confort;;5.296841285224325;-3.9852403805440377;;5.287110543738694;-3.9847153929562262;;0 days 00:00:00;ASAP;2024-09-29 18:38:00.000;Cancelled;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 33;;2024-09-29 18:21:56.270;;
42404;Customer 1;Monospace;;5.288509486150679;-3.971419001212087;2024-09-29 18:31:37.271;5.300552594345528;-3.9890875928553555;2024-09-29 18:43:17.190;0 days 00:00:00;ASAP;2024-09-29 18:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:11:00;3.18;DRIVER 52;AA-327-AL-CI01;2024-09-29 18:17:47.239;;
42403;Customer 1;Monospace;;5.298953636234249;-3.987051094341069;2024-09-29 18:30:36.698;5.289699115884157;-3.985982150134439;2024-09-29 18:42:15.093;0 days 00:00:00;PREBOOK;2024-09-29 18:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:11:00;0.0;DRIVER 08;8392WWCI01;2024-09-29 15:50:58.323;;
42329;Customer 13;Confort;;5.36105696674326;-3.9766340002610456;2024-09-29 18:12:53.987;5.254837033542278;-3.9332186464024153;2024-09-29 18:46:56.774;0 days 00:00:00;PREBOOK;2024-09-29 18:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Mobile ws;1;0 days 00:34:00;16.9;DRIVER 18;7674JT01;2024-09-28 09:09:51.808;;
42044;Customer 4;Affaire;;5.252094606042968;-3.9297324008871053;2024-09-29 18:12:15.690;5.324341919840966;-4.013401444818139;2024-09-29 18:49:54.286;0 days 00:00:00;PREBOOK;2024-09-29 16:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:37:00;0.0;DRIVER 07;738KB01;2024-09-24 14:42:03.251;;
42371;Customer 6;Affaire;;5.316908495822335;-4.016575803781651;2024-09-29 17:46:01.851;5.257236449655175;-3.9315306460775767;2024-09-29 18:12:37.804;0 days 00:00:00;PREBOOK;2024-09-29 18:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;2;0 days 00:26:00;13.19;DRIVER 22;123JS01;2024-09-28 17:53:34.603;;
42385;Customer 4;Affaire;;5.254481552805862;-3.933776993194182;;5.324482595514373;-4.010476032432308;;0 days 00:00:00;PREBOOK;2024-09-29 17:45:00.000;Cancelled;COA;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 02:03:00;0.0;DRIVER 05;1938KK01;2024-09-29 05:16:42.907;;
42402;Customer 1;Monospace;;5.288256220884525;-3.9896673582926634;2024-09-29 16:31:28.442;5.296440236769684;-3.987577161288413;2024-09-29 16:40:19.069;0 days 00:00:00;PREBOOK;2024-09-29 16:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:08:00;1.77;DRIVER 08;8392WWCI01;2024-09-29 15:48:26.457;;
42398;Customer 1;Monospace;;5.345114253753146;-4.014445715000882;2024-09-29 16:31:26.591;5.282501219544059;-3.987104481049871;2024-09-29 17:10:24.626;0 days 00:18:00;PREBOOK;2024-09-29 16:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:38:00;11.1;DRIVER 54;AA-962-FH-01;2024-09-29 13:11:02.935;;
42401;Customer 1;Monospace;;5.285447412762251;-3.9844841725638154;2024-09-29 15:55:45.052;5.287749655045046;-3.98642578833752;2024-09-29 18:13:52.994;0 days 01:59:00;ASAP;2024-09-29 16:01:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 02:18:00;5.13;DRIVER 52;AA-327-AL-CI01;2024-09-29 15:43:30.092;;
42392;Customer 1;Monospace;;5.283649856838007;-3.9753335502125684;2024-09-29 15:07:06.015;5.358359366136537;-3.963050285324393;2024-09-29 15:44:42.422;0 days 00:00:00;PREBOOK;2024-09-29 15:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:37:00;14.86;DRIVER 33;AA-018-FH-01;2024-09-29 11:16:57.396;;
42389;Customer 63;Confort;;5.254347147837657;-3.928159451453566;2024-09-29 14:44:42.265;5.300758673817321;-3.9896212897710863;2024-09-29 15:06:11.309;0 days 00:00:00;PREBOOK;2024-09-29 13:20:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:21:00;8.34;DRIVER 22;123JS01;2024-09-29 10:47:47.592;;
42399;Customer 7;Affaire;;5.2548118152880745;-3.9305201439098334;2024-09-29 14:41:59.046;5.327452453958594;-4.00373334513524;2024-09-29 15:00:33.405;0 days 00:00:00;ASAP;2024-09-29 15:18:31.988;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:18:00;0.0;DRIVER 07;738KB01;2024-09-29 14:36:28.102;;
42396;Customer 1;Monospace;;5.287629856681434;-3.983528661909401;2024-09-29 13:48:57.782;5.3230195135832385;-4.012527214899331;2024-09-29 14:02:24.757;0 days 00:00:00;PREBOOK;2024-09-29 13:45:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:13:00;6.07;DRIVER 26;AA-998-FG-01;2024-09-29 12:17:25.078;;
42397;Customer 1;Monospace;;5.289174847552725;-3.9858305557289846;2024-09-29 13:11:09.130;5.340053201995805;-4.017125409909494;2024-09-29 13:29:21.555;0 days 00:00:00;ASAP;2024-09-29 13:22:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:18:00;10.37;DRIVER 54;AA-962-FH-01;2024-09-29 13:04:28.096;;
42381;Customer 1;Monospace;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
41657;Customer 5;Confort;;5.32616190117163;-4.014430604252095;2024-09-29 12:18:23.841;5.255642651437076;-3.9348521380154384;2024-09-29 12:44:31.474;0 days 00:00:00;PREBOOK;2024-09-29 12:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:26:00;13.67;DRIVER 07;7674JT01;2024-09-17 12:41:30.465;;
42388;Customer 5;Confort;;5.252108531295233;-3.9302342127639216;2024-09-29 12:01:33.104;5.3241142937189805;-4.014881105920239;2024-09-29 12:32:32.334;0 days 00:00:00;PREBOOK;2024-09-29 11:20:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:30:00;13.97;DRIVER 39;157JR01;2024-09-29 09:48:56.110;;
42380;Customer 1;Monospace;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
42378;Customer 1;Confort;;5.29639346345458;-3.98501814719165;2024-09-29 10:19:46.054;5.2837983889929285;-3.985172052308927;2024-09-29 10:39:04.966;0 days 00:08:00;PREBOOK;2024-09-29 10:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:19:00;2.86;DRIVER 36;AA-014-FH-01;2024-09-28 20:20:51.067;;
41655;Customer 5;Confort;;5.320981843194879;-4.018963292175182;2024-09-29 09:48:01.613;5.253778894733954;-3.9331845168380033;2024-09-29 10:33:02.962;0 days 00:00:00;PREBOOK;2024-09-29 09:05:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:45:00;15.24;DRIVER 39;157JR01;2024-09-17 12:37:45.251;;
42377;Customer 1;Confort;;5.285566054490307;-3.982949591924294;2024-09-29 09:29:35.940;5.29806514298329;-3.9873890626878294;2024-09-29 09:35:11.607;0 days 00:00:00;PREBOOK;2024-09-29 09:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:05:00;1.6;DRIVER 36;AA-014-FH-01;2024-09-28 20:17:53.468;;
41942;Customer 63;Confort;;5.255851111982729;-3.9333450588452625;2024-09-29 05:33:26.403;5.30050040682038;-3.989931408340386;2024-09-29 07:06:02.436;0 days 00:00:00;PREBOOK;2024-09-29 04:45:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;3;0 days 01:32:00;0.0;DRIVER 14;300JZ01;2024-09-21 17:18:01.006;;
42156;Customer 4;premiere classe;;5.257902321330317;-3.9331705039263953;2024-09-29 05:33:23.292;5.321839930462059;-4.011641300169506;2024-09-29 06:04:17.856;0 days 00:00:00;PREBOOK;2024-09-29 04:45:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:30:00;14.69;DRIVER 02;1938KK01;2024-09-25 23:28:36.102;;
42346;Customer 7;Affaire;;5.327305102873051;-4.0041310943847135;2024-09-29 02:38:30.525;5.257186578737822;-3.930520109094296;2024-09-29 03:07:25.387;0 days 00:00:00;PREBOOK;2024-09-29 02:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:28:00;16.11;DRIVER 02;;2024-09-28 13:18:14.967;;
42231;Customer 6;Affaire;;5.257794461230251;-3.9322941270631393;2024-09-28 23:56:52.188;5.31685708359952;-4.01500883495387;2024-09-28 23:56:59.140;0 days 00:00:00;PREBOOK;2024-09-28 21:25:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:00:00;0.0;DRIVER 18;3763KV01;2024-09-27 13:09:59.757;;
42337;Customer 6;Affaire;;5.253610052060177;-3.934891083927804;2024-09-28 23:49:08.980;5.316445600019679;-4.014361975790968;2024-09-29 00:09:47.077;0 days 00:00:00;PREBOOK;2024-09-28 21:05:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:20:00;12.91;DRIVER 16;7674JT01;2024-09-28 11:41:47.242;;
42373;Customer 1;Confort;;5.285450143748857;-3.9736168891432135;2024-09-28 22:12:29.283;5.287028628584559;-3.9864489749159477;2024-09-28 22:21:50.493;0 days 00:00:00;PREBOOK;2024-09-28 22:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:09:00;2.59;DRIVER 52;AA-327-AL-CI01;2024-09-28 17:58:08.194;;
42312;Customer 4;Affaire;;5.322891250185223;-4.0180539395324555;2024-09-28 22:03:45.426;5.255863508346128;-3.931440461199836;2024-09-28 22:32:15.098;0 days 00:00:00;PREBOOK;2024-09-28 22:45:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:28:00;14.24;DRIVER 24;738KB01;2024-09-27 18:02:33.814;;
42379;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
42375;Customer 1;Confort;;5.297548724950433;-3.986499360234222;2024-09-28 20:15:25.844;5.305306852479314;-3.9855204219211013;2024-09-28 20:39:41.643;0 days 00:00:00;ASAP;2024-09-28 20:07:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:24:00;1.84;DRIVER 08;8392WWCI01;2024-09-28 19:54:47.821;;
42376;Customer 4;Affaire;;5.252201811195252;-3.931037046219953;2024-09-28 20:09:46.062;5.321875547804775;-4.01768706675204;2024-09-28 20:09:57.606;0 days 00:00:00;ASAP;2024-09-28 20:21:08.730;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 37;300JZ01;2024-09-28 19:59:11.623;;
42372;Customer 1;Confort;;5.286499067671522;-3.9843642782888864;2024-09-28 19:02:31.483;5.28565346255734;-3.969653542006848;2024-09-28 19:15:54.395;0 days 00:00:00;PREBOOK;2024-09-28 18:45:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:13:00;3.01;DRIVER 52;AA-327-AL-CI01;2024-09-28 17:53:57.433;;
42366;Customer 7;premiere classe;;5.322737703068564;-4.00312298118734;2024-09-28 18:47:16.290;5.327525729606288;-4.0020256484871055;2024-09-29 00:12:42.965;0 days 00:00:00;PREBOOK;2024-09-28 18:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 05:25:00;0.0;DRIVER 39;1938KK01;2024-09-28 13:43:01.850;As directed;06:00:00
42282;Customer 14;Confort;;5.254492469394278;-3.930117880593046;2024-09-28 18:42:54.744;5.324675112671466;-4.013221430531412;2024-09-28 19:17:25.710;0 days 00:00:00;PREBOOK;2024-09-28 18:15:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:34:00;14.37;DRIVER 16;123JS01;2024-09-27 16:41:58.245;;
42360;Customer 1;Confort;;5.434241362269759;-4.040100818592582;2024-09-28 18:30:18.495;5.2862288077611375;-3.988069821972225;2024-09-28 19:38:10.252;0 days 00:02:00;PREBOOK;2024-09-28 17:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 01:07:00;34.68;DRIVER 08;8392WWCI01;2024-09-28 14:37:19.626;;
42324;Customer 5;Confort;;5.254277434826828;-3.9329477843890364;2024-09-28 18:24:03.117;5.3208332458176475;-4.0176501932541875;2024-09-28 18:57:38.741;0 days 00:00:00;PREBOOK;2024-09-28 17:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:33:00;14.44;DRIVER 22;738KB01;2024-09-27 23:12:09.259;;
42333;Customer 1;Confort;;5.291780254759268;-3.9835773600478985;2024-09-28 18:14:33.817;5.276809132213949;-3.973070485115337;2024-09-28 18:15:23.286;0 days 00:00:00;ASAP;2024-09-28 11:14:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 26;AA-998-FG-01;2024-09-28 10:57:06.945;;
42327;Customer 1;Confort;;5.282680901155997;-3.9733518236104644;2024-09-28 18:12:42.144;5.292977858473828;-4.0137599312055565;2024-09-28 18:13:06.636;0 days 00:00:00;PREBOOK;2024-09-28 09:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 26;AA-998-FG-01;2024-09-28 08:30:41.137;;
42321;Customer 1;Confort;;5.288964338781434;-3.986100289919731;2024-09-28 18:11:54.713;5.2827269849051905;-3.983854219493565;2024-09-28 18:12:16.226;0 days 00:00:00;PREBOOK;2024-09-28 08:50:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 26;AA-998-FG-01;2024-09-27 22:25:26.054;;
42374;Customer 1;Confort;;5.298899519749026;-3.9866261325112005;2024-09-28 18:07:14.301;5.284658373648594;-3.972016371807701;2024-09-28 18:26:54.383;0 days 00:00:00;ASAP;2024-09-28 18:21:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:19:00;4.19;DRIVER 33;AA-962-FH-01;2024-09-28 18:05:00.560;;
42368;Customer 1;Confort;;5.328238388234076;-3.962671103920453;2024-09-28 17:42:55.249;5.28900331338557;-3.9880475170569674;2024-09-28 18:05:30.335;0 days 00:00:00;PREBOOK;2024-09-28 17:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:22:00;10.17;DRIVER 52;AA-327-AL-CI01;2024-09-28 16:32:04.526;;
42071;Customer 4;Affaire;;5.3180988895811065;-4.015374070747971;;5.257663351488533;-3.9327977351618966;;0 days 00:00:00;PREBOOK;2024-09-28 17:20:00.000;Cancelled;COA;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 18;1321KJ01;2024-09-24 23:31:58.266;;
42370;Customer 6;Affaire;;5.253065045384714;-3.931245743223606;2024-09-28 17:18:58.578;5.315849903733133;-4.014037926210421;2024-09-28 17:19:30.817;0 days 00:00:00;ASAP;2024-09-28 10:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;2;0 days 00:00:00;0.0;DRIVER 07;157JR01;2024-09-28 17:09:16.056;;
42369;Customer 1;Confort;;5.285827333378825;-3.972419718304896;2024-09-28 16:59:10.911;5.297652418356769;-3.985161212135121;2024-09-28 17:11:38.378;0 days 00:00:00;ASAP;2024-09-28 17:07:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:12:00;2.69;DRIVER 33;AA-962-FH-01;2024-09-28 16:51:02.778;As directed;00:12:00
42213;Customer 5;Confort;;5.323024572750049;-4.017741313881428;2024-09-28 16:49:31.182;5.2542621131238825;-3.9331997358801067;2024-09-28 17:55:41.815;0 days 00:00:00;PREBOOK;2024-09-28 17:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 01:05:00;4.51;DRIVER 37;1938KK01;2024-09-27 09:02:28.411;;
42352;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
42347;Customer 1;Confort;;5.2941177056279365;-3.986809206354684;2024-09-28 16:20:58.877;5.285583127644382;-3.98470810468917;2024-09-28 16:35:00.092;0 days 00:00:00;PREBOOK;2024-09-28 15:40:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:14:00;3.05;DRIVER 36;AA-014-FH-01;2024-09-28 13:20:05.366;;
42355;Customer 1;Confort;;5.287830533367927;-3.977316546152704;2024-09-28 16:14:02.007;5.294733836563138;-3.9819725648114326;2024-09-28 18:11:13.505;0 days 00:35:00;ASAP;2024-09-28 17:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 01:57:00;5.83;DRIVER 54;AA-018-FH-01;2024-09-28 14:20:55.406;As directed;01:57:00
42367;Customer 1;Confort;;5.334251910124106;-3.9637250768296717;2024-09-28 16:08:31.502;5.283507921891539;-3.9853141814547404;2024-09-28 16:31:23.194;0 days 00:00:00;PREBOOK;2024-09-28 17:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:22:00;10.34;DRIVER 52;AA-327-AL-CI01;2024-09-28 15:57:03.127;;
42190;Customer 1;Confort;;5.258497765894451;-3.9476475366388892;2024-09-28 15:51:25.185;5.286391993232909;-3.9767754139241314;2024-09-28 16:47:53.311;0 days 00:00:00;PREBOOK;2024-09-28 17:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:30:00;8.59;DRIVER 33;AA-962-FH-01;2024-09-26 15:21:10.978;;
42336;Customer 4;Affaire;;5.253455961596273;-3.9350698878150525;;5.325725516228665;-4.012482604451362;;0 days 00:00:00;PREBOOK;2024-09-28 15:45:00.000;Cancelled;COA;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 01:30:00;14.07;DRIVER 07;157JR01;2024-09-28 11:35:32.789;;
42350;Customer 1;Confort;;5.291064131484577;-3.982981255134885;2024-09-28 15:44:55.322;5.287352823461944;-3.9734570267359395;2024-09-28 15:48:23.680;0 days 00:00:00;PREBOOK;2024-09-28 16:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:03:00;0.53;DRIVER 54;AA-018-FH-01;2024-09-28 13:30:26.277;;
42348;Customer 1;Confort;;5.289445037388489;-3.981706111657618;2024-09-28 15:02:24.489;5.287756825703122;-3.964195924879854;2024-09-28 15:12:42.811;0 days 00:00:00;PREBOOK;2024-09-28 16:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:10:00;2.9;DRIVER 54;AA-018-FH-01;2024-09-28 13:25:36.647;;
42359;Customer 1;Confort;;5.284960553059459;-3.983893654969393;2024-09-28 14:51:48.713;5.289060249300411;-3.96490788790924;2024-09-28 15:05:01.249;0 days 00:00:00;ASAP;2024-09-28 14:50:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:13:00;2.72;DRIVER 52;AA-327-AL-CI01;2024-09-28 14:34:56.281;;
42349;Customer 1;Confort;;5.2951483545067;-3.9807398487614054;2024-09-28 14:47:30.471;5.287401816273376;-3.984790963855084;2024-09-28 14:51:55.190;0 days 00:00:00;PREBOOK;2024-09-28 15:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:04:00;1.05;DRIVER 54;AA-018-FH-01;2024-09-28 13:29:26.128;;
42339;Customer 4;Affaire;;5.321852805423906;-4.0116914445417;2024-09-28 14:41:25.516;5.254166083149439;-3.9298137711160255;2024-09-28 14:41:47.832;0 days 00:00:00;PREBOOK;2024-09-28 10:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 04;7674JT01;2024-09-28 11:41:19.594;;
42189;Customer 1;Confort;;5.287597253610485;-3.972272066415896;2024-09-28 14:38:40.417;5.260697175349784;-3.949653666479751;2024-09-28 15:02:18.264;0 days 00:00:00;PREBOOK;2024-09-28 14:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:23:00;7.44;DRIVER 33;AA-962-FH-01;2024-09-26 15:19:54.539;;
42142;Customer 5;Confort;;5.255479697909324;-3.9302206230340118;2024-09-28 14:27:01.579;5.322844684739376;-4.0186490764893765;2024-09-28 15:05:06.792;0 days 00:00:00;PREBOOK;2024-09-28 14:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:38:00;15.48;DRIVER 22;738KB01;2024-09-25 18:19:43.372;;
42343;Customer 1;Confort;;5.2895759228133965;-3.9837177743500076;2024-09-28 14:24:01.647;5.431680283717504;-4.091612135956424;2024-09-28 14:40:33.800;0 days 00:00:00;PREBOOK;2024-09-28 14:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:16:00;6.18;DRIVER 08;8392WWCI01;2024-09-28 12:15:10.146;;
42226;Customer 1;Confort;Pont HKB: 500.0;;;;;;;;;;;;;;;;;;;;;;
42344;Customer 1;Confort;;5.2885030859248365;-3.9621106954038936;2024-09-28 13:36:46.750;5.287367170950241;-3.984924085668043;2024-09-28 13:46:59.012;0 days 00:00:00;PREBOOK;2024-09-28 13:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:09:00;2.24;DRIVER 52;AA-327-AL-CI01;2024-09-28 13:03:48.917;;
42342;Customer 1;Confort;;5.29035328591887;-3.982459734541046;2024-09-28 13:33:33.242;5.293260031320885;-3.976399510848294;2024-09-28 13:53:23.587;0 days 00:09:00;PREBOOK;2024-09-28 13:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:19:00;2.25;DRIVER 54;AA-018-FH-01;2024-09-28 12:12:50.874;;
41705;Customer 24;Confort;;5.322555173449704;-4.012713004130316;2024-09-28 13:07:38.746;5.251762383029324;-3.930135833950194;2024-09-28 13:42:27.767;0 days 00:00:00;PREBOOK;2024-09-28 12:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:34:00;0.0;DRIVER 37;1938KK01;2024-09-18 12:58:46.184;;
42341;Customer 1;Confort;;5.276823323241248;-3.977527170400932;;5.300066966584658;-3.987649042770234;;0 days 00:00:00;PREBOOK;2024-09-28 13:00:00.000;Cancelled;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 54;AA-018-FH-01;2024-09-28 12:05:41.950;;
42331;Customer 1;Confort;;5.298257779159945;-3.983610652769827;2024-09-28 12:47:31.015;5.288056563740888;-3.973550093872908;2024-09-28 13:20:19.106;0 days 00:15:00;PREBOOK;2024-09-28 11:30:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:32:00;3.95;DRIVER 26;AA-998-FG-01;2024-09-28 09:47:32.113;;
42338;Customer 1;Confort;;5.296422436890938;-3.989867573358074;2024-09-28 12:42:33.102;5.282764003025071;-3.976905328110513;2024-09-28 12:56:47.433;0 days 00:00:00;PREBOOK;2024-09-28 12:15:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:14:00;3.34;DRIVER 54;AA-018-FH-01;2024-09-28 11:48:29.615;;
41368;Customer 5;Confort;;5.3231373360386565;-4.0201439444900435;2024-09-28 12:03:34.396;5.257280279577153;-3.931359199321347;2024-09-28 12:52:58.476;0 days 00:00:00;PREBOOK;2024-09-28 11:50:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Web Portal;1;0 days 00:49:00;14.32;DRIVER 04;7674JT01;2024-09-11 18:21:52.468;;
42328;Customer 1;Confort;;5.289385298812128;-4.010570441619838;2024-09-28 12:01:25.436;5.282523075364693;-3.9767876197801364;2024-09-28 12:22:28.885;0 days 00:01:00;PREBOOK;2024-09-28 12:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:21:00;5.72;DRIVER 54;AA-018-FH-01;2024-09-28 08:40:40.723;;
42334;Customer 1;Confort;;5.273915975253407;-3.9748911562857137;;5.291340580441269;-3.98116807883153;;0 days 00:00:00;PREBOOK;2024-09-28 12:00:00.000;Cancelled;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;;;2024-09-28 10:59:36.746;;
42047;Customer 14;Confort;;5.255930755640512;-3.934133177071848;2024-09-28 11:57:52.343;5.3558131474542705;-3.9765217880135286;2024-09-28 12:48:07.941;0 days 00:00:00;PREBOOK;2024-09-28 10:20:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Mobile ws;1;0 days 00:50:00;16.64;DRIVER 07;157JR01;2024-09-24 15:19:44.628;;
42330;Customer 1;Confort;;5.287414449541641;-3.9767490450145084;2024-09-28 11:43:51.441;5.299576287902251;-3.9819546240958092;2024-09-28 11:44:30.071;0 days 00:00:00;PREBOOK;2024-09-28 11:00:00.000;Done;Done;;39 - [2024-09-23 - 2024-09-30];Booking screen;1;0 days 00:00:00;0.0;DRIVER 26;AA-998-FG-01;2024-09-28 09:42:07.069;;
